#OTUID,Treatment,Week,Habitat,Content,Group,Batch3,Batch2
737,Pre_flowering drought,10,Soil,0.015718999,OTU5,Y16-P1,Y2016
738,Pre_flowering drought,11,Soil,0.057286432,OTU5,Y16-P1,Y2016
739,Pre_flowering drought,11,Soil,0.019421965,OTU5,Y16-P1,Y2016
740,Pre_flowering drought,11,Soil,0.010559662,OTU5,Y16-P1,Y2016
741,Pre_flowering drought,11,Soil,0.118167264,OTU5,Y16-P1,Y2016
742,Pre_flowering drought,11,Soil,0.031333333,OTU5,Y16-P1,Y2016
743,Pre_flowering drought,11,Soil,0.0113913,OTU5,Y16-P1,Y2016
744,Pre_flowering drought,12,Soil,0.039683039,OTU5,Y16-P1,Y2016
745,Pre_flowering drought,12,Soil,0.05790723,OTU5,Y16-P1,Y2016
746,Pre_flowering drought,12,Soil,0.040229128,OTU5,Y16-P1,Y2016
747,Pre_flowering drought,12,Soil,0.025029562,OTU5,Y16-P1,Y2016
748,Pre_flowering drought,12,Soil,0.037733402,OTU5,Y16-P1,Y2016
749,Pre_flowering drought,12,Soil,0.085624822,OTU5,Y16-P1,Y2016
750,Pre_flowering drought,13,Soil,0.0490326,OTU5,Y16-P1,Y2016
751,Pre_flowering drought,13,Soil,0.036545395,OTU5,Y16-P1,Y2016
752,Pre_flowering drought,13,Soil,0.064870316,OTU5,Y16-P1,Y2016
753,Pre_flowering drought,13,Soil,0.016365383,OTU5,Y16-P1,Y2016
754,Pre_flowering drought,13,Soil,0.028812983,OTU5,Y16-P1,Y2016
755,Pre_flowering drought,13,Soil,0.011325161,OTU5,Y16-P1,Y2016
756,Pre_flowering drought,14,Soil,0.015518622,OTU5,Y16-P1,Y2016
757,Pre_flowering drought,14,Soil,0.020123142,OTU5,Y16-P1,Y2016
758,Pre_flowering drought,14,Soil,0.024799017,OTU5,Y16-P1,Y2016
759,Pre_flowering drought,14,Soil,0.021178725,OTU5,Y16-P1,Y2016
760,Pre_flowering drought,14,Soil,0.011345565,OTU5,Y16-P1,Y2016
761,Pre_flowering drought,15,Soil,0.007795968,OTU5,Y16-P1,Y2016
762,Pre_flowering drought,15,Soil,0.010487219,OTU5,Y16-P1,Y2016
763,Pre_flowering drought,15,Soil,0.017653815,OTU5,Y16-P1,Y2016
764,Pre_flowering drought,15,Soil,0.017042991,OTU5,Y16-P1,Y2016
765,Pre_flowering drought,15,Soil,0.013613861,OTU5,Y16-P1,Y2016
766,Pre_flowering drought,15,Soil,0.004735181,OTU5,Y16-P1,Y2016
767,Pre_flowering drought,16,Soil,0.084652566,OTU5,Y16-P1,Y2016
768,Pre_flowering drought,16,Soil,0.01392284,OTU5,Y16-P1,Y2016
769,Pre_flowering drought,16,Soil,0.025666982,OTU5,Y16-P1,Y2016
770,Pre_flowering drought,16,Soil,0.024622375,OTU5,Y16-P1,Y2016
771,Pre_flowering drought,16,Soil,0.107869588,OTU5,Y16-P1,Y2016
772,Pre_flowering drought,16,Soil,0.037190463,OTU5,Y16-P1,Y2016
773,Pre_flowering drought,17,Soil,0.015271839,OTU5,Y16-P1,Y2016
774,Pre_flowering drought,17,Soil,0.021004916,OTU5,Y16-P1,Y2016
775,Pre_flowering drought,17,Soil,0.138748307,OTU5,Y16-P1,Y2016
776,Pre_flowering drought,17,Soil,0.017358046,OTU5,Y16-P1,Y2016
777,Pre_flowering drought,17,Soil,0.007971325,OTU5,Y16-P1,Y2016
778,Pre_flowering drought,17,Soil,0.027691539,OTU5,Y16-P1,Y2016
1394,Pre_flowering drought,3,Rhizosphere,0.209182609,Pathogen,Y16-P1,Y2016
1395,Pre_flowering drought,3,Rhizosphere,0.200490579,Pathogen,Y16-P1,Y2016
1396,Pre_flowering drought,3,Rhizosphere,0.293907621,Pathogen,Y16-P1,Y2016
1397,Pre_flowering drought,3,Rhizosphere,0.261545496,Pathogen,Y16-P1,Y2016
1398,Pre_flowering drought,3,Rhizosphere,0.40542247,Pathogen,Y16-P1,Y2016
1399,Pre_flowering drought,3,Rhizosphere,0.358211473,Pathogen,Y16-P1,Y2016
1400,Pre_flowering drought,4,Rhizosphere,0.210468573,Pathogen,Y16-P1,Y2016
1401,Pre_flowering drought,4,Rhizosphere,0.157397692,Pathogen,Y16-P1,Y2016
1402,Pre_flowering drought,4,Rhizosphere,0.218074157,Pathogen,Y16-P1,Y2016
1403,Pre_flowering drought,4,Rhizosphere,0.222994545,Pathogen,Y16-P1,Y2016
1404,Pre_flowering drought,4,Rhizosphere,0.194191883,Pathogen,Y16-P1,Y2016
1405,Pre_flowering drought,4,Rhizosphere,0.223287206,Pathogen,Y16-P1,Y2016
1406,Pre_flowering drought,5,Rhizosphere,0.177418627,Pathogen,Y16-P1,Y2016
1407,Pre_flowering drought,5,Rhizosphere,0.374227108,Pathogen,Y16-P1,Y2016
1408,Pre_flowering drought,5,Rhizosphere,0.205626738,Pathogen,Y16-P1,Y2016
1409,Pre_flowering drought,5,Rhizosphere,0.110346798,Pathogen,Y16-P1,Y2016
1410,Pre_flowering drought,5,Rhizosphere,0.120904977,Pathogen,Y16-P1,Y2016
1411,Pre_flowering drought,5,Rhizosphere,0.229145701,Pathogen,Y16-P1,Y2016
1412,Pre_flowering drought,6,Rhizosphere,0.097624158,Pathogen,Y16-P1,Y2016
1413,Pre_flowering drought,6,Rhizosphere,0.273160308,Pathogen,Y16-P1,Y2016
1414,Pre_flowering drought,6,Rhizosphere,0.09172391,Pathogen,Y16-P1,Y2016
1415,Pre_flowering drought,6,Rhizosphere,0.102352695,Pathogen,Y16-P1,Y2016
1416,Pre_flowering drought,6,Rhizosphere,0.119466202,Pathogen,Y16-P1,Y2016
1417,Pre_flowering drought,6,Rhizosphere,0.105052576,Pathogen,Y16-P1,Y2016
1418,Pre_flowering drought,7,Rhizosphere,0.095773099,Pathogen,Y16-P1,Y2016
1419,Pre_flowering drought,7,Rhizosphere,0.095074846,Pathogen,Y16-P1,Y2016
1420,Pre_flowering drought,7,Rhizosphere,0.145661218,Pathogen,Y16-P1,Y2016
1421,Pre_flowering drought,7,Rhizosphere,0.070107656,Pathogen,Y16-P1,Y2016
1422,Pre_flowering drought,7,Rhizosphere,0.122869863,Pathogen,Y16-P1,Y2016
1423,Pre_flowering drought,7,Rhizosphere,0.173476983,Pathogen,Y16-P1,Y2016
1424,Pre_flowering drought,8,Rhizosphere,0.078182604,Pathogen,Y16-P1,Y2016
1425,Pre_flowering drought,8,Rhizosphere,0.100854917,Pathogen,Y16-P1,Y2016
1426,Pre_flowering drought,8,Rhizosphere,0.120362381,Pathogen,Y16-P1,Y2016
1427,Pre_flowering drought,8,Rhizosphere,0.065256718,Pathogen,Y16-P1,Y2016
1428,Pre_flowering drought,8,Rhizosphere,0.065424621,Pathogen,Y16-P1,Y2016
1429,Pre_flowering drought,8,Rhizosphere,0.096110552,Pathogen,Y16-P1,Y2016
1430,Pre_flowering drought,9,Rhizosphere,0.517622636,Pathogen,Y16-P1,Y2016
1431,Pre_flowering drought,9,Rhizosphere,0.21316047,Pathogen,Y16-P1,Y2016
1432,Pre_flowering drought,9,Rhizosphere,0.172391321,Pathogen,Y16-P1,Y2016
1433,Pre_flowering drought,9,Rhizosphere,0.193459466,Pathogen,Y16-P1,Y2016
1434,Pre_flowering drought,9,Rhizosphere,0.152896958,Pathogen,Y16-P1,Y2016
1435,Pre_flowering drought,9,Rhizosphere,0.362388617,Pathogen,Y16-P1,Y2016
1436,Pre_flowering drought,10,Rhizosphere,0.173276071,Pathogen,Y16-P1,Y2016
1437,Pre_flowering drought,10,Rhizosphere,0.257850795,Pathogen,Y16-P1,Y2016
1438,Pre_flowering drought,10,Rhizosphere,0.297919973,Pathogen,Y16-P1,Y2016
1439,Pre_flowering drought,10,Rhizosphere,0.297469889,Pathogen,Y16-P1,Y2016
1440,Pre_flowering drought,10,Rhizosphere,0.314172272,Pathogen,Y16-P1,Y2016
1441,Pre_flowering drought,10,Rhizosphere,0.336087485,Pathogen,Y16-P1,Y2016
1442,Pre_flowering drought,11,Rhizosphere,0.202813353,Pathogen,Y16-P1,Y2016
1443,Pre_flowering drought,11,Rhizosphere,0.241831437,Pathogen,Y16-P1,Y2016
1444,Pre_flowering drought,11,Rhizosphere,0.378894201,Pathogen,Y16-P1,Y2016
1445,Pre_flowering drought,11,Rhizosphere,0.357447959,Pathogen,Y16-P1,Y2016
1446,Pre_flowering drought,11,Rhizosphere,0.301109793,Pathogen,Y16-P1,Y2016
1447,Pre_flowering drought,11,Rhizosphere,0.365309458,Pathogen,Y16-P1,Y2016
1448,Pre_flowering drought,12,Rhizosphere,0.272182454,Pathogen,Y16-P1,Y2016
1449,Pre_flowering drought,12,Rhizosphere,0.341167216,Pathogen,Y16-P1,Y2016
1450,Pre_flowering drought,12,Rhizosphere,0.344738614,Pathogen,Y16-P1,Y2016
1451,Pre_flowering drought,12,Rhizosphere,0.358169855,Pathogen,Y16-P1,Y2016
1452,Pre_flowering drought,12,Rhizosphere,0.304529838,Pathogen,Y16-P1,Y2016
1453,Pre_flowering drought,12,Rhizosphere,0.284489656,Pathogen,Y16-P1,Y2016
1454,Pre_flowering drought,13,Rhizosphere,0.355326902,Pathogen,Y16-P1,Y2016
1455,Pre_flowering drought,13,Rhizosphere,0.316976333,Pathogen,Y16-P1,Y2016
1456,Pre_flowering drought,13,Rhizosphere,0.344562406,Pathogen,Y16-P1,Y2016
1457,Pre_flowering drought,13,Rhizosphere,0.357020851,Pathogen,Y16-P1,Y2016
1458,Pre_flowering drought,13,Rhizosphere,0.402250045,Pathogen,Y16-P1,Y2016
1459,Pre_flowering drought,13,Rhizosphere,0.438702257,Pathogen,Y16-P1,Y2016
1460,Pre_flowering drought,14,Rhizosphere,0.259152414,Pathogen,Y16-P1,Y2016
1461,Pre_flowering drought,14,Rhizosphere,0.297659916,Pathogen,Y16-P1,Y2016
1462,Pre_flowering drought,14,Rhizosphere,0.320742229,Pathogen,Y16-P1,Y2016
1463,Pre_flowering drought,14,Rhizosphere,0.337708914,Pathogen,Y16-P1,Y2016
1464,Pre_flowering drought,14,Rhizosphere,0.238428627,Pathogen,Y16-P1,Y2016
1465,Pre_flowering drought,14,Rhizosphere,0.321356275,Pathogen,Y16-P1,Y2016
1466,Pre_flowering drought,15,Rhizosphere,0.396755007,Pathogen,Y16-P1,Y2016
1467,Pre_flowering drought,15,Rhizosphere,0.33718499,Pathogen,Y16-P1,Y2016
1468,Pre_flowering drought,15,Rhizosphere,0.433024531,Pathogen,Y16-P1,Y2016
1469,Pre_flowering drought,15,Rhizosphere,0.379191321,Pathogen,Y16-P1,Y2016
1470,Pre_flowering drought,15,Rhizosphere,0.403321394,Pathogen,Y16-P1,Y2016
1471,Pre_flowering drought,15,Rhizosphere,0.401805565,Pathogen,Y16-P1,Y2016
1472,Pre_flowering drought,16,Rhizosphere,0.274197756,Pathogen,Y16-P1,Y2016
1473,Pre_flowering drought,16,Rhizosphere,0.325361011,Pathogen,Y16-P1,Y2016
1474,Pre_flowering drought,16,Rhizosphere,0.329990621,Pathogen,Y16-P1,Y2016
1475,Pre_flowering drought,16,Rhizosphere,0.34299257,Pathogen,Y16-P1,Y2016
1476,Pre_flowering drought,16,Rhizosphere,0.329196604,Pathogen,Y16-P1,Y2016
1477,Pre_flowering drought,16,Rhizosphere,0.288778089,Pathogen,Y16-P1,Y2016
1478,Pre_flowering drought,17,Rhizosphere,0.347392262,Pathogen,Y16-P1,Y2016
1479,Pre_flowering drought,17,Rhizosphere,0.363813412,Pathogen,Y16-P1,Y2016
1480,Pre_flowering drought,17,Rhizosphere,0.330184981,Pathogen,Y16-P1,Y2016
1481,Pre_flowering drought,17,Rhizosphere,0.33930459,Pathogen,Y16-P1,Y2016
1482,Pre_flowering drought,17,Rhizosphere,0.329180164,Pathogen,Y16-P1,Y2016
1483,Pre_flowering drought,17,Rhizosphere,0.264299541,Pathogen,Y16-P1,Y2016
1589,Pre_flowering drought,3,Root,0.438985865,Pathogen,Y16-P1,Y2016
1590,Pre_flowering drought,3,Root,0.51077639,Pathogen,Y16-P1,Y2016
1591,Pre_flowering drought,3,Root,0.507276035,Pathogen,Y16-P1,Y2016
1592,Pre_flowering drought,3,Root,0.581599312,Pathogen,Y16-P1,Y2016
1593,Pre_flowering drought,3,Root,0.543486566,Pathogen,Y16-P1,Y2016
1594,Pre_flowering drought,3,Root,0.54493058,Pathogen,Y16-P1,Y2016
1595,Pre_flowering drought,4,Root,0.392896781,Pathogen,Y16-P1,Y2016
1596,Pre_flowering drought,4,Root,0.357368827,Pathogen,Y16-P1,Y2016
1597,Pre_flowering drought,4,Root,0.401765898,Pathogen,Y16-P1,Y2016
1598,Pre_flowering drought,4,Root,0.327993009,Pathogen,Y16-P1,Y2016
1599,Pre_flowering drought,4,Root,0.292713626,Pathogen,Y16-P1,Y2016
1600,Pre_flowering drought,4,Root,0.397514996,Pathogen,Y16-P1,Y2016
1601,Pre_flowering drought,5,Root,0.349952205,Pathogen,Y16-P1,Y2016
1602,Pre_flowering drought,5,Root,0.348770554,Pathogen,Y16-P1,Y2016
1603,Pre_flowering drought,5,Root,0.309589041,Pathogen,Y16-P1,Y2016
1604,Pre_flowering drought,5,Root,0.349920182,Pathogen,Y16-P1,Y2016
1605,Pre_flowering drought,5,Root,0.366242853,Pathogen,Y16-P1,Y2016
1606,Pre_flowering drought,5,Root,0.347712143,Pathogen,Y16-P1,Y2016
1607,Pre_flowering drought,6,Root,0.178368068,Pathogen,Y16-P1,Y2016
1608,Pre_flowering drought,6,Root,0.457815035,Pathogen,Y16-P1,Y2016
1609,Pre_flowering drought,6,Root,0.375684045,Pathogen,Y16-P1,Y2016
1610,Pre_flowering drought,6,Root,0.148821254,Pathogen,Y16-P1,Y2016
1611,Pre_flowering drought,6,Root,0.192694919,Pathogen,Y16-P1,Y2016
1612,Pre_flowering drought,6,Root,0.362831858,Pathogen,Y16-P1,Y2016
1613,Pre_flowering drought,7,Root,0.174493259,Pathogen,Y16-P1,Y2016
1614,Pre_flowering drought,7,Root,0.267752067,Pathogen,Y16-P1,Y2016
1615,Pre_flowering drought,7,Root,0.269226538,Pathogen,Y16-P1,Y2016
1616,Pre_flowering drought,7,Root,0.079347157,Pathogen,Y16-P1,Y2016
1617,Pre_flowering drought,7,Root,0.207140149,Pathogen,Y16-P1,Y2016
1618,Pre_flowering drought,7,Root,0.543680297,Pathogen,Y16-P1,Y2016
1619,Pre_flowering drought,8,Root,0.209116525,Pathogen,Y16-P1,Y2016
1620,Pre_flowering drought,8,Root,0.253762949,Pathogen,Y16-P1,Y2016
1621,Pre_flowering drought,8,Root,0.151739826,Pathogen,Y16-P1,Y2016
1622,Pre_flowering drought,8,Root,0.234591804,Pathogen,Y16-P1,Y2016
1623,Pre_flowering drought,8,Root,0.232761857,Pathogen,Y16-P1,Y2016
1624,Pre_flowering drought,9,Root,0.342556696,Pathogen,Y16-P1,Y2016
1625,Pre_flowering drought,9,Root,0.230398878,Pathogen,Y16-P1,Y2016
1626,Pre_flowering drought,9,Root,0.315758468,Pathogen,Y16-P1,Y2016
1627,Pre_flowering drought,9,Root,0.231625564,Pathogen,Y16-P1,Y2016
1628,Pre_flowering drought,9,Root,0.229662837,Pathogen,Y16-P1,Y2016
1629,Pre_flowering drought,9,Root,0.52827746,Pathogen,Y16-P1,Y2016
1630,Pre_flowering drought,10,Root,0.581677234,Pathogen,Y16-P1,Y2016
1631,Pre_flowering drought,10,Root,0.497656406,Pathogen,Y16-P1,Y2016
1632,Pre_flowering drought,10,Root,0.500057504,Pathogen,Y16-P1,Y2016
1633,Pre_flowering drought,10,Root,0.30630771,Pathogen,Y16-P1,Y2016
1634,Pre_flowering drought,10,Root,0.406441433,Pathogen,Y16-P1,Y2016
1635,Pre_flowering drought,10,Root,0.506681393,Pathogen,Y16-P1,Y2016
1636,Pre_flowering drought,11,Root,0.502306509,Pathogen,Y16-P1,Y2016
1637,Pre_flowering drought,11,Root,0.332702856,Pathogen,Y16-P1,Y2016
1638,Pre_flowering drought,11,Root,0.546727483,Pathogen,Y16-P1,Y2016
1639,Pre_flowering drought,11,Root,0.372665213,Pathogen,Y16-P1,Y2016
1640,Pre_flowering drought,11,Root,0.339092289,Pathogen,Y16-P1,Y2016
1641,Pre_flowering drought,11,Root,0.506495934,Pathogen,Y16-P1,Y2016
1642,Pre_flowering drought,11,Root,0.383247745,Pathogen,Y16-P1,Y2016
1643,Pre_flowering drought,11,Root,0.467213115,Pathogen,Y16-P1,Y2016
1644,Pre_flowering drought,11,Root,0.65665874,Pathogen,Y16-P1,Y2016
1645,Pre_flowering drought,12,Root,0.514644169,Pathogen,Y16-P1,Y2016
1646,Pre_flowering drought,12,Root,0.441712681,Pathogen,Y16-P1,Y2016
1647,Pre_flowering drought,12,Root,0.593875522,Pathogen,Y16-P1,Y2016
1648,Pre_flowering drought,12,Root,0.598235151,Pathogen,Y16-P1,Y2016
1649,Pre_flowering drought,12,Root,0.514831047,Pathogen,Y16-P1,Y2016
1650,Pre_flowering drought,12,Root,0.560696773,Pathogen,Y16-P1,Y2016
1651,Pre_flowering drought,13,Root,0.569136457,Pathogen,Y16-P1,Y2016
1652,Pre_flowering drought,13,Root,0.568745693,Pathogen,Y16-P1,Y2016
1653,Pre_flowering drought,13,Root,0.623310672,Pathogen,Y16-P1,Y2016
1654,Pre_flowering drought,13,Root,0.695443501,Pathogen,Y16-P1,Y2016
1655,Pre_flowering drought,13,Root,0.566664202,Pathogen,Y16-P1,Y2016
1656,Pre_flowering drought,13,Root,0.640866536,Pathogen,Y16-P1,Y2016
1657,Pre_flowering drought,14,Root,0.741958735,Pathogen,Y16-P1,Y2016
1658,Pre_flowering drought,14,Root,0.646330322,Pathogen,Y16-P1,Y2016
1659,Pre_flowering drought,14,Root,0.588221125,Pathogen,Y16-P1,Y2016
1660,Pre_flowering drought,14,Root,0.524911315,Pathogen,Y16-P1,Y2016
1661,Pre_flowering drought,14,Root,0.550176574,Pathogen,Y16-P1,Y2016
1662,Pre_flowering drought,14,Root,0.686021689,Pathogen,Y16-P1,Y2016
1663,Pre_flowering drought,15,Root,0.755127531,Pathogen,Y16-P1,Y2016
1664,Pre_flowering drought,15,Root,0.64032863,Pathogen,Y16-P1,Y2016
1665,Pre_flowering drought,15,Root,0.74382815,Pathogen,Y16-P1,Y2016
1666,Pre_flowering drought,15,Root,0.683393986,Pathogen,Y16-P1,Y2016
1667,Pre_flowering drought,15,Root,0.695389583,Pathogen,Y16-P1,Y2016
1668,Pre_flowering drought,15,Root,0.584712111,Pathogen,Y16-P1,Y2016
1669,Pre_flowering drought,16,Root,0.622417797,Pathogen,Y16-P1,Y2016
1670,Pre_flowering drought,16,Root,0.639867911,Pathogen,Y16-P1,Y2016
1671,Pre_flowering drought,16,Root,0.635568513,Pathogen,Y16-P1,Y2016
1672,Pre_flowering drought,16,Root,0.688508514,Pathogen,Y16-P1,Y2016
1673,Pre_flowering drought,16,Root,0.672860389,Pathogen,Y16-P1,Y2016
1674,Pre_flowering drought,16,Root,0.53544728,Pathogen,Y16-P1,Y2016
1675,Pre_flowering drought,17,Root,0.671387216,Pathogen,Y16-P1,Y2016
1676,Pre_flowering drought,17,Root,0.680065587,Pathogen,Y16-P1,Y2016
1677,Pre_flowering drought,17,Root,0.522859174,Pathogen,Y16-P1,Y2016
1678,Pre_flowering drought,17,Root,0.616303283,Pathogen,Y16-P1,Y2016
1679,Pre_flowering drought,17,Root,0.599931251,Pathogen,Y16-P1,Y2016
1680,Pre_flowering drought,17,Root,0.417549785,Pathogen,Y16-P1,Y2016
1915,Pre_flowering drought,0,Soil,0.432829726,Pathogen,Y16-P1,Y2016
1916,Pre_flowering drought,0,Soil,0.358583666,Pathogen,Y16-P1,Y2016
1917,Pre_flowering drought,0,Soil,0.441440822,Pathogen,Y16-P1,Y2016
1918,Pre_flowering drought,0,Soil,0.224110539,Pathogen,Y16-P1,Y2016
1919,Pre_flowering drought,0,Soil,0.396095203,Pathogen,Y16-P1,Y2016
1920,Pre_flowering drought,0,Soil,0.356519416,Pathogen,Y16-P1,Y2016
1921,Pre_flowering drought,3,Soil,0.319881127,Pathogen,Y16-P1,Y2016
1922,Pre_flowering drought,3,Soil,0.317059367,Pathogen,Y16-P1,Y2016
1923,Pre_flowering drought,3,Soil,0.287827496,Pathogen,Y16-P1,Y2016
1924,Pre_flowering drought,3,Soil,0.340573944,Pathogen,Y16-P1,Y2016
1925,Pre_flowering drought,3,Soil,0.311728223,Pathogen,Y16-P1,Y2016
1926,Pre_flowering drought,3,Soil,0.331954809,Pathogen,Y16-P1,Y2016
1927,Pre_flowering drought,4,Soil,0.393143195,Pathogen,Y16-P1,Y2016
1928,Pre_flowering drought,4,Soil,0.325516099,Pathogen,Y16-P1,Y2016
1929,Pre_flowering drought,4,Soil,0.338799974,Pathogen,Y16-P1,Y2016
1930,Pre_flowering drought,4,Soil,0.393483031,Pathogen,Y16-P1,Y2016
1931,Pre_flowering drought,4,Soil,0.273650082,Pathogen,Y16-P1,Y2016
1932,Pre_flowering drought,4,Soil,0.29608623,Pathogen,Y16-P1,Y2016
1933,Pre_flowering drought,5,Soil,0.417882673,Pathogen,Y16-P1,Y2016
1934,Pre_flowering drought,5,Soil,0.358829233,Pathogen,Y16-P1,Y2016
1935,Pre_flowering drought,5,Soil,0.35165816,Pathogen,Y16-P1,Y2016
1936,Pre_flowering drought,5,Soil,0.355839572,Pathogen,Y16-P1,Y2016
1937,Pre_flowering drought,5,Soil,0.300389332,Pathogen,Y16-P1,Y2016
1938,Pre_flowering drought,5,Soil,0.391063606,Pathogen,Y16-P1,Y2016
1939,Pre_flowering drought,6,Soil,0.310254293,Pathogen,Y16-P1,Y2016
1940,Pre_flowering drought,6,Soil,0.416971453,Pathogen,Y16-P1,Y2016
1941,Pre_flowering drought,6,Soil,0.278317806,Pathogen,Y16-P1,Y2016
1942,Pre_flowering drought,6,Soil,0.279437498,Pathogen,Y16-P1,Y2016
1943,Pre_flowering drought,6,Soil,0.307451908,Pathogen,Y16-P1,Y2016
1944,Pre_flowering drought,6,Soil,0.304012291,Pathogen,Y16-P1,Y2016
1945,Pre_flowering drought,7,Soil,0.316252621,Pathogen,Y16-P1,Y2016
1946,Pre_flowering drought,7,Soil,0.394128919,Pathogen,Y16-P1,Y2016
1947,Pre_flowering drought,7,Soil,0.390826019,Pathogen,Y16-P1,Y2016
1948,Pre_flowering drought,7,Soil,0.277189039,Pathogen,Y16-P1,Y2016
1949,Pre_flowering drought,7,Soil,0.432602922,Pathogen,Y16-P1,Y2016
1950,Pre_flowering drought,7,Soil,0.30836406,Pathogen,Y16-P1,Y2016
1951,Pre_flowering drought,8,Soil,0.382275184,Pathogen,Y16-P1,Y2016
1952,Pre_flowering drought,8,Soil,0.325599332,Pathogen,Y16-P1,Y2016
1953,Pre_flowering drought,8,Soil,0.29763658,Pathogen,Y16-P1,Y2016
1954,Pre_flowering drought,8,Soil,0.322580645,Pathogen,Y16-P1,Y2016
1955,Pre_flowering drought,8,Soil,0.298155474,Pathogen,Y16-P1,Y2016
1956,Pre_flowering drought,8,Soil,0.358127349,Pathogen,Y16-P1,Y2016
1957,Pre_flowering drought,9,Soil,0.268948566,Pathogen,Y16-P1,Y2016
1958,Pre_flowering drought,9,Soil,0.369493577,Pathogen,Y16-P1,Y2016
1959,Pre_flowering drought,9,Soil,0.30233413,Pathogen,Y16-P1,Y2016
1960,Pre_flowering drought,9,Soil,0.278688525,Pathogen,Y16-P1,Y2016
1961,Pre_flowering drought,9,Soil,0.281807372,Pathogen,Y16-P1,Y2016
1962,Pre_flowering drought,9,Soil,0.32883187,Pathogen,Y16-P1,Y2016
1963,Pre_flowering drought,10,Soil,0.349944424,Pathogen,Y16-P1,Y2016
1964,Pre_flowering drought,10,Soil,0.425747636,Pathogen,Y16-P1,Y2016
1965,Pre_flowering drought,10,Soil,0.481196489,Pathogen,Y16-P1,Y2016
1966,Pre_flowering drought,10,Soil,0.322329399,Pathogen,Y16-P1,Y2016
1967,Pre_flowering drought,10,Soil,0.351844698,Pathogen,Y16-P1,Y2016
1968,Pre_flowering drought,10,Soil,0.306617504,Pathogen,Y16-P1,Y2016
1969,Pre_flowering drought,11,Soil,0.412151667,Pathogen,Y16-P1,Y2016
1970,Pre_flowering drought,11,Soil,0.316647399,Pathogen,Y16-P1,Y2016
1971,Pre_flowering drought,11,Soil,0.436182171,Pathogen,Y16-P1,Y2016
1972,Pre_flowering drought,11,Soil,0.328962415,Pathogen,Y16-P1,Y2016
1973,Pre_flowering drought,11,Soil,0.316848485,Pathogen,Y16-P1,Y2016
1974,Pre_flowering drought,11,Soil,0.458775435,Pathogen,Y16-P1,Y2016
1975,Pre_flowering drought,12,Soil,0.271492359,Pathogen,Y16-P1,Y2016
1976,Pre_flowering drought,12,Soil,0.352635743,Pathogen,Y16-P1,Y2016
1977,Pre_flowering drought,12,Soil,0.511653937,Pathogen,Y16-P1,Y2016
1978,Pre_flowering drought,12,Soil,0.309749047,Pathogen,Y16-P1,Y2016
1979,Pre_flowering drought,12,Soil,0.334543568,Pathogen,Y16-P1,Y2016
1980,Pre_flowering drought,12,Soil,0.388044406,Pathogen,Y16-P1,Y2016
1981,Pre_flowering drought,13,Soil,0.302279353,Pathogen,Y16-P1,Y2016
1982,Pre_flowering drought,13,Soil,0.324237955,Pathogen,Y16-P1,Y2016
1983,Pre_flowering drought,13,Soil,0.354344895,Pathogen,Y16-P1,Y2016
1984,Pre_flowering drought,13,Soil,0.282123832,Pathogen,Y16-P1,Y2016
1985,Pre_flowering drought,13,Soil,0.387250377,Pathogen,Y16-P1,Y2016
1986,Pre_flowering drought,13,Soil,0.37267951,Pathogen,Y16-P1,Y2016
1987,Pre_flowering drought,14,Soil,0.345414497,Pathogen,Y16-P1,Y2016
1988,Pre_flowering drought,14,Soil,0.292786705,Pathogen,Y16-P1,Y2016
1989,Pre_flowering drought,14,Soil,0.501932103,Pathogen,Y16-P1,Y2016
1990,Pre_flowering drought,14,Soil,0.338667944,Pathogen,Y16-P1,Y2016
1991,Pre_flowering drought,14,Soil,0.309534547,Pathogen,Y16-P1,Y2016
1992,Pre_flowering drought,15,Soil,0.30103575,Pathogen,Y16-P1,Y2016
1993,Pre_flowering drought,15,Soil,0.305877212,Pathogen,Y16-P1,Y2016
1994,Pre_flowering drought,15,Soil,0.334498602,Pathogen,Y16-P1,Y2016
1995,Pre_flowering drought,15,Soil,0.286812527,Pathogen,Y16-P1,Y2016
1996,Pre_flowering drought,15,Soil,0.312642803,Pathogen,Y16-P1,Y2016
1997,Pre_flowering drought,15,Soil,0.35084181,Pathogen,Y16-P1,Y2016
1998,Pre_flowering drought,16,Soil,0.535945372,Pathogen,Y16-P1,Y2016
1999,Pre_flowering drought,16,Soil,0.317125447,Pathogen,Y16-P1,Y2016
2000,Pre_flowering drought,16,Soil,0.313245152,Pathogen,Y16-P1,Y2016
2001,Pre_flowering drought,16,Soil,0.318801425,Pathogen,Y16-P1,Y2016
2002,Pre_flowering drought,16,Soil,0.261819511,Pathogen,Y16-P1,Y2016
2003,Pre_flowering drought,16,Soil,0.330786462,Pathogen,Y16-P1,Y2016
2004,Pre_flowering drought,17,Soil,0.380988039,Pathogen,Y16-P1,Y2016
2005,Pre_flowering drought,17,Soil,0.289855072,Pathogen,Y16-P1,Y2016
2006,Pre_flowering drought,17,Soil,0.288758999,Pathogen,Y16-P1,Y2016
2007,Pre_flowering drought,17,Soil,0.325095616,Pathogen,Y16-P1,Y2016
2008,Pre_flowering drought,17,Soil,0.361973037,Pathogen,Y16-P1,Y2016
2009,Pre_flowering drought,17,Soil,0.294115548,Pathogen,Y16-P1,Y2016
