gene_id,UP
Acremonium_persicinum3_1579|g13195.t1,0
Acremonium_persicinum3_1579|g13196.t1,0
Acremonium_persicinum3_1579|g13198.t1,0
Acremonium_persicinum3_1579|g13199.t1,0
Acremonium_persicinum3_1579|g13200.t1,0
Acremonium_persicinum3_1579|g13202.t1,0
Acremonium_persicinum3_1579|g13204.t1,0
Acremonium_persicinum3_1579|g13205.t1,0
Acremonium_persicinum3_1579|g13206.t1,0
Acremonium_persicinum3_1579|g13207.t1,0
Acremonium_persicinum3_1579|g13209.t1,0
Acremonium_persicinum3_1579|g13210.t1,0
Acremonium_persicinum3_1579|g13211.t1,0
Acremonium_persicinum3_1579|g13212.t1,0
Acremonium_persicinum3_1579|g13214.t1,0
Acremonium_persicinum3_1579|g13215.t1,0
Acremonium_persicinum3_1579|g13216.t1,0
Acremonium_persicinum3_1579|g13217.t1,0
Acremonium_persicinum3_1579|g13219.t1,0
Acremonium_persicinum3_1579|g13222.t1,0
Acremonium_persicinum3_1579|g13224.t1,0
Acremonium_persicinum3_1579|g13225.t1,0
Acremonium_persicinum3_1579|g13226.t1,0
Acremonium_persicinum3_1579|g13229.t1,0
Acremonium_persicinum3_1579|g13230.t1,0
Acremonium_persicinum3_1579|g13232.t1,0
Acremonium_persicinum3_1579|g13234.t1,0
Acremonium_persicinum3_1579|g13235.t1,0
Acremonium_persicinum3_1579|g13236.t1,0
Acremonium_persicinum3_1579|g13237.t1,0
Acremonium_persicinum3_1579|g13238.t1,0
Acremonium_persicinum3_1579|g13241.t1,0
Acremonium_persicinum3_1579|g13242.t1,0
Acremonium_persicinum3_1579|g13244.t1,0
Acremonium_persicinum3_1579|g13246.t1,0
Acremonium_persicinum3_1579|g13247.t1,0
Acremonium_persicinum3_1579|g13248.t1,0
Acremonium_persicinum3_1579|g13250.t1,0
Acremonium_persicinum3_1579|g13251.t1,0
Acremonium_persicinum3_1579|g13252.t1,0
Acremonium_persicinum3_1579|g13253.t1,0
Acremonium_persicinum3_1579|g13254.t1,0
Acremonium_persicinum3_1579|g13256.t1,0
Acremonium_persicinum3_1579|g13258.t1,0
Acremonium_persicinum3_1579|g13259.t1,0
Acremonium_persicinum3_1579|g13261.t1,0
Acremonium_persicinum3_1579|g13262.t1,0
Acremonium_persicinum3_1579|g13263.t1,0
Acremonium_persicinum3_1579|g13265.t1,0
Acremonium_persicinum3_1579|g13266.t1,0
Acremonium_persicinum3_1579|g13267.t1,0
Acremonium_persicinum3_1579|g13268.t1,0
Acremonium_persicinum3_1579|g13269.t1,0
Acremonium_persicinum3_1579|g13271.t1,0
Acremonium_persicinum3_1579|g13273.t1,0
Acremonium_persicinum3_1579|g13276.t1,0
Acremonium_persicinum3_1579|g13279.t1,0
Acremonium_persicinum3_1579|g13281.t1,0
Acremonium_persicinum3_1579|g13283.t1,0
Acremonium_persicinum3_1579|g13284.t1,0
Acremonium_persicinum3_1579|g13285.t1,0
Acremonium_persicinum3_1579|g13286.t1,0
Acremonium_persicinum3_1579|g13289.t1,0
Acremonium_persicinum3_1579|g13290.t1,0
Acremonium_persicinum3_1579|g13291.t1,0
Acremonium_persicinum3_1579|g13294.t1,0
Acremonium_persicinum3_1579|g13295.t1,0
Acremonium_persicinum3_1579|g13296.t1,0
Acremonium_persicinum3_1579|g13298.t1,0
Acremonium_persicinum3_1579|g13299.t1,0
Acremonium_persicinum3_1579|g13300.t1,0
Acremonium_persicinum3_2854|g1.t1,0
Acremonium_persicinum3_2854|g2.t1,0
Acremonium_persicinum3_2854|g3.t1,0
Acremonium_persicinum3_2854|g4.t1,0
Acremonium_persicinum3_2854|g5.t1,0
Acremonium_persicinum3_2854|g6.t1,0
Acremonium_persicinum3_2854|g8.t1,0
Acremonium_persicinum3_2854|g9.t1,0
Acremonium_persicinum3_2854|g10.t1,0
Acremonium_persicinum3_2854|g11.t1,0
Acremonium_persicinum3_2854|g12.t1,0
Acremonium_persicinum3_2854|g13.t1,0
Acremonium_persicinum3_2854|g14.t1,0
Acremonium_persicinum3_2854|g15.t1,0
Acremonium_persicinum3_2854|g17.t1,0
Acremonium_persicinum3_2854|g18.t1,0
Acremonium_persicinum3_2854|g19.t1,0
Acremonium_persicinum3_2854|g21.t1,0
Acremonium_persicinum3_2854|g22.t1,0
Acremonium_persicinum3_2854|g23.t1,0
Acremonium_persicinum3_2854|g24.t1,0
Acremonium_persicinum3_2854|g25.t1,0
Acremonium_persicinum3_2854|g26.t1,0
Acremonium_persicinum3_2854|g27.t1,0
Acremonium_persicinum3_2854|g28.t1,0
Acremonium_persicinum3_2854|g29.t1,0
Acremonium_persicinum3_2854|g30.t1,0
Acremonium_persicinum3_2854|g31.t1,0
Acremonium_persicinum3_2854|g33.t1,0
Acremonium_persicinum3_2854|g34.t1,0
Acremonium_persicinum3_2854|g35.t1,0
Acremonium_persicinum3_2854|g37.t1,0
Acremonium_persicinum3_2854|g38.t1,0
Acremonium_persicinum3_2854|g39.t1,0
Acremonium_persicinum3_2854|g40.t1,0
Acremonium_persicinum3_2854|g41.t1,0
Acremonium_persicinum3_2854|g42.t1,0
Acremonium_persicinum3_2854|g43.t1,0
Acremonium_persicinum3_2854|g44.t1,0
Acremonium_persicinum3_2854|g46.t1,0
Acremonium_persicinum3_2854|g48.t1,0
Acremonium_persicinum3_2854|g49.t1,0
Acremonium_persicinum3_2854|g50.t1,0
Acremonium_persicinum3_2854|g51.t1,0
Acremonium_persicinum3_2854|g52.t1,0
Acremonium_persicinum3_2854|g53.t1,0
Acremonium_persicinum3_2854|g54.t1,0
Acremonium_persicinum3_2854|g55.t1,0
Acremonium_persicinum3_2854|g56.t1,0
Acremonium_persicinum3_2854|g57.t1,0
Acremonium_persicinum3_2854|g58.t1,0
Acremonium_persicinum3_2854|g59.t1,0
Acremonium_persicinum3_2854|g60.t1,0
Acremonium_persicinum3_2854|g61.t1,0
Acremonium_persicinum3_2854|g62.t1,0
Acremonium_persicinum3_2854|g63.t1,0
Acremonium_persicinum3_2854|g64.t1,0
Acremonium_persicinum3_2854|g65.t1,0
Acremonium_persicinum3_2854|g66.t1,0
Acremonium_persicinum3_2854|g67.t1,0
Acremonium_persicinum3_2854|g68.t1,0
Acremonium_persicinum3_2854|g69.t1,0
Acremonium_persicinum3_2854|g70.t1,0
Acremonium_persicinum3_2854|g72.t1,0
Acremonium_persicinum3_2854|g73.t1,0
Acremonium_persicinum3_2854|g74.t1,0
Acremonium_persicinum3_2854|g75.t1,0
Acremonium_persicinum3_2854|g76.t1,0
Acremonium_persicinum3_2854|g77.t1,0
Acremonium_persicinum3_2854|g78.t1,0
Acremonium_persicinum3_2854|g79.t1,0
Acremonium_persicinum3_2854|g80.t1,0
Acremonium_persicinum3_2854|g81.t1,0
Acremonium_persicinum3_2854|g82.t1,0
Acremonium_persicinum3_2854|g83.t1,0
Acremonium_persicinum3_2854|g84.t1,0
Acremonium_persicinum3_2854|g85.t1,0
Acremonium_persicinum3_2854|g86.t1,0
Acremonium_persicinum3_2854|g87.t1,0
Acremonium_persicinum3_2854|g88.t1,0
Acremonium_persicinum3_2854|g89.t1,0
Acremonium_persicinum3_2854|g90.t1,0
Acremonium_persicinum3_2854|g91.t1,0
Acremonium_persicinum3_2854|g92.t1,0
Acremonium_persicinum3_2854|g93.t1,0
Acremonium_persicinum3_2854|g94.t1,0
Acremonium_persicinum3_2854|g95.t1,0
Acremonium_persicinum3_2854|g96.t1,0
Acremonium_persicinum3_2854|g98.t1,0
Acremonium_persicinum3_2854|g99.t1,0
Acremonium_persicinum3_2854|g100.t1,0
Acremonium_persicinum3_2854|g101.t1,0
Acremonium_persicinum3_2854|g102.t1,0
Acremonium_persicinum3_2854|g103.t1,0
Acremonium_persicinum3_2854|g104.t1,0
Acremonium_persicinum3_2854|g105.t1,0
Acremonium_persicinum3_2854|g106.t1,0
Acremonium_persicinum3_2854|g107.t1,0
Acremonium_persicinum3_2854|g109.t1,0
Acremonium_persicinum3_2854|g110.t1,0
Acremonium_persicinum3_2854|g111.t1,0
Acremonium_persicinum3_2854|g114.t1,0
Acremonium_persicinum3_2854|g115.t1,0
Acremonium_persicinum3_2854|g116.t1,0
Acremonium_persicinum3_2854|g117.t1,0
Acremonium_persicinum3_2854|g118.t1,0
Acremonium_persicinum3_2854|g119.t1,0
Acremonium_persicinum3_2854|g120.t1,0
Acremonium_persicinum3_2854|g121.t1,0
Acremonium_persicinum3_2854|g123.t1,0
Acremonium_persicinum3_2854|g124.t1,0
Acremonium_persicinum3_2854|g125.t1,0
Acremonium_persicinum3_2854|g126.t1,0
Acremonium_persicinum3_2854|g127.t1,0
Acremonium_persicinum3_2854|g128.t1,0
Acremonium_persicinum3_2854|g130.t1,0
Acremonium_persicinum3_2854|g131.t1,0
Acremonium_persicinum3_2854|g132.t1,0
Acremonium_persicinum3_2854|g134.t1,0
Acremonium_persicinum3_2854|g135.t1,0
Acremonium_persicinum3_2854|g136.t1,0
Acremonium_persicinum3_2854|g137.t1,0
Acremonium_persicinum3_2854|g138.t1,0
Acremonium_persicinum3_2854|g139.t1,0
Acremonium_persicinum3_2854|g140.t1,0
Acremonium_persicinum3_2854|g141.t1,0
Acremonium_persicinum3_2854|g142.t1,0
Acremonium_persicinum3_2854|g143.t1,0
Acremonium_persicinum3_2854|g144.t1,0
Acremonium_persicinum3_2854|g145.t1,0
Acremonium_persicinum3_2854|g146.t1,0
Acremonium_persicinum3_2854|g147.t1,0
Acremonium_persicinum3_2854|g148.t1,0
Acremonium_persicinum3_2854|g149.t1,0
Acremonium_persicinum3_2854|g150.t1,0
Acremonium_persicinum3_2854|g152.t1,0
Acremonium_persicinum3_2854|g153.t1,0
Acremonium_persicinum3_2854|g155.t1,0
Acremonium_persicinum3_2854|g156.t1,0
Acremonium_persicinum3_2854|g157.t1,0
Acremonium_persicinum3_2854|g159.t1,0
Acremonium_persicinum3_2854|g160.t1,0
Acremonium_persicinum3_2854|g161.t1,0
Acremonium_persicinum3_2854|g162.t1,0
Acremonium_persicinum3_2854|g163.t1,0
Acremonium_persicinum3_2854|g164.t1,0
Acremonium_persicinum3_2854|g166.t1,0
Acremonium_persicinum3_2854|g167.t1,0
Acremonium_persicinum3_2854|g169.t1,0
Acremonium_persicinum3_2854|g170.t1,0
Acremonium_persicinum3_2854|g172.t1,0
Acremonium_persicinum3_2854|g173.t1,0
Acremonium_persicinum3_2854|g174.t1,0
Acremonium_persicinum3_2854|g177.t1,0
Acremonium_persicinum3_2854|g178.t1,0
Acremonium_persicinum3_2854|g179.t1,0
Acremonium_persicinum3_2854|g180.t1,0
Acremonium_persicinum3_2854|g181.t1,0
Acremonium_persicinum3_2854|g182.t1,0
Acremonium_persicinum3_2854|g183.t1,0
Acremonium_persicinum3_2854|g184.t1,0
Acremonium_persicinum3_2854|g185.t1,0
Acremonium_persicinum3_2854|g186.t1,0
Acremonium_persicinum3_2854|g187.t1,0
Acremonium_persicinum3_2854|g188.t1,0
Acremonium_persicinum3_2854|g189.t1,0
Acremonium_persicinum3_2854|g190.t1,0
Acremonium_persicinum3_2854|g191.t1,0
Acremonium_persicinum3_2854|g192.t1,0
Acremonium_persicinum3_2854|g193.t1,0
Acremonium_persicinum3_2854|g194.t1,0
Acremonium_persicinum3_2854|g195.t1,0
Acremonium_persicinum3_2854|g196.t1,0
Acremonium_persicinum3_2854|g197.t1,0
Acremonium_persicinum3_2854|g200.t1,0
Acremonium_persicinum3_2854|g201.t1,0
Acremonium_persicinum3_2854|g202.t1,0
Acremonium_persicinum3_2854|g203.t1,0
Acremonium_persicinum3_2854|g205.t1,0
Acremonium_persicinum3_2854|g206.t1,0
Acremonium_persicinum3_2854|g207.t1,0
Acremonium_persicinum3_2854|g208.t1,0
Acremonium_persicinum3_2854|g209.t1,0
Acremonium_persicinum3_2854|g211.t1,0
Acremonium_persicinum3_2854|g212.t1,0
Acremonium_persicinum3_2854|g213.t1,0
Acremonium_persicinum3_2854|g214.t1,0
Acremonium_persicinum3_2854|g215.t1,0
Acremonium_persicinum3_2854|g216.t1,0
Acremonium_persicinum3_2854|g217.t1,0
Acremonium_persicinum3_2854|g219.t1,0
Acremonium_persicinum3_2854|g220.t1,0
Acremonium_persicinum3_2854|g222.t1,0
Acremonium_persicinum3_2854|g223.t1,0
Acremonium_persicinum3_2854|g224.t1,0
Acremonium_persicinum3_2854|g225.t1,0
Acremonium_persicinum3_2854|g226.t1,0
Acremonium_persicinum3_2854|g227.t1,0
Acremonium_persicinum3_2854|g229.t1,0
Acremonium_persicinum3_2854|g230.t1,0
Acremonium_persicinum3_2854|g231.t1,0
Acremonium_persicinum3_2854|g232.t1,0
Acremonium_persicinum3_2854|g233.t1,0
Acremonium_persicinum3_2854|g234.t1,0
Acremonium_persicinum3_2854|g235.t1,0
Acremonium_persicinum3_2854|g236.t1,0
Acremonium_persicinum3_2854|g238.t1,0
Acremonium_persicinum3_2854|g239.t1,0
Acremonium_persicinum3_2854|g240.t1,0
Acremonium_persicinum3_2854|g242.t1,0
Acremonium_persicinum3_2854|g243.t1,0
Acremonium_persicinum3_2854|g244.t1,0
Acremonium_persicinum3_2854|g245.t1,0
Acremonium_persicinum3_2854|g246.t1,0
Acremonium_persicinum3_2854|g248.t1,0
Acremonium_persicinum3_2854|g249.t1,0
Acremonium_persicinum3_2854|g251.t1,0
Acremonium_persicinum3_2854|g253.t1,0
Acremonium_persicinum3_2854|g254.t1,0
Acremonium_persicinum3_2854|g255.t1,0
Acremonium_persicinum3_2854|g256.t1,0
Acremonium_persicinum3_2854|g258.t1,0
Acremonium_persicinum3_2854|g259.t1,0
Acremonium_persicinum3_2854|g260.t1,0
Acremonium_persicinum3_2854|g261.t1,0
Acremonium_persicinum3_2854|g262.t1,0
Acremonium_persicinum3_2854|g264.t1,0
Acremonium_persicinum3_2854|g265.t1,0
Acremonium_persicinum3_2854|g266.t1,0
Acremonium_persicinum3_2854|g268.t1,0
Acremonium_persicinum3_2854|g269.t1,0
Acremonium_persicinum3_2854|g270.t1,0
Acremonium_persicinum3_2854|g271.t1,0
Acremonium_persicinum3_2854|g272.t1,0
Acremonium_persicinum3_2854|g274.t1,0
Acremonium_persicinum3_2854|g276.t1,0
Acremonium_persicinum3_2854|g277.t1,0
Acremonium_persicinum3_2854|g278.t1,0
Acremonium_persicinum3_2854|g279.t1,0
Acremonium_persicinum3_2854|g280.t1,0
Acremonium_persicinum3_2854|g281.t1,0
Acremonium_persicinum3_2854|g282.t1,0
Acremonium_persicinum3_2854|g283.t1,0
Acremonium_persicinum3_2854|g284.t1,0
Acremonium_persicinum3_2854|g286.t1,0
Acremonium_persicinum3_2854|g287.t1,0
Acremonium_persicinum3_2854|g288.t1,0
Acremonium_persicinum3_2854|g289.t1,0
Acremonium_persicinum3_2854|g290.t1,0
Acremonium_persicinum3_2854|g291.t1,0
Acremonium_persicinum3_2854|g292.t1,0
Acremonium_persicinum3_2854|g293.t1,0
Acremonium_persicinum3_2854|g294.t1,0
Acremonium_persicinum3_2854|g295.t1,0
Acremonium_persicinum3_2854|g297.t1,0
Acremonium_persicinum3_2854|g298.t1,0
Acremonium_persicinum3_2854|g299.t1,0
Acremonium_persicinum3_2854|g300.t1,0
Acremonium_persicinum3_2854|g301.t1,0
Acremonium_persicinum3_2854|g302.t1,0
Acremonium_persicinum3_2854|g303.t1,0
Acremonium_persicinum3_2854|g304.t1,0
Acremonium_persicinum3_2854|g305.t1,0
Acremonium_persicinum3_2854|g306.t1,0
Acremonium_persicinum3_2854|g307.t1,0
Acremonium_persicinum3_2854|g308.t1,0
Acremonium_persicinum3_2854|g309.t1,0
Acremonium_persicinum3_2854|g310.t1,0
Acremonium_persicinum3_2854|g311.t1,0
Acremonium_persicinum3_2854|g312.t1,0
Acremonium_persicinum3_2854|g314.t1,0
Acremonium_persicinum3_2854|g315.t1,0
Acremonium_persicinum3_2854|g316.t1,0
Acremonium_persicinum3_2854|g317.t1,0
Acremonium_persicinum3_2854|g318.t1,0
Acremonium_persicinum3_2854|g319.t1,0
Acremonium_persicinum3_2854|g320.t1,0
Acremonium_persicinum3_2854|g321.t1,0
Acremonium_persicinum3_2854|g322.t1,0
Acremonium_persicinum3_2854|g323.t1,0
Acremonium_persicinum3_2854|g324.t1,0
Acremonium_persicinum3_2854|g326.t1,0
Acremonium_persicinum3_2854|g327.t1,0
Acremonium_persicinum3_2854|g328.t1,0
Acremonium_persicinum3_2854|g329.t1,0
Acremonium_persicinum3_2854|g331.t1,0
Acremonium_persicinum3_2854|g332.t1,0
Acremonium_persicinum3_2854|g333.t1,0
Acremonium_persicinum3_2854|g334.t1,0
Acremonium_persicinum3_2854|g336.t1,0
Acremonium_persicinum3_2854|g337.t1,0
Acremonium_persicinum3_2854|g338.t1,0
Acremonium_persicinum3_2854|g339.t1,0
Acremonium_persicinum3_2854|g340.t1,0
Acremonium_persicinum3_2854|g341.t1,0
Acremonium_persicinum3_2854|g342.t1,0
Acremonium_persicinum3_2854|g343.t1,0
Acremonium_persicinum3_2854|g344.t1,0
Acremonium_persicinum3_2854|g345.t1,0
Acremonium_persicinum3_2854|g346.t1,0
Acremonium_persicinum3_2854|g347.t1,0
Acremonium_persicinum3_2854|g348.t1,0
Acremonium_persicinum3_2854|g349.t1,0
Acremonium_persicinum3_2854|g352.t1,0
Acremonium_persicinum3_2854|g353.t1,0
Acremonium_persicinum3_2854|g354.t1,0
Acremonium_persicinum3_2854|g355.t1,0
Acremonium_persicinum3_2854|g356.t1,0
Acremonium_persicinum3_2854|g357.t1,0
Acremonium_persicinum3_2854|g358.t1,0
Acremonium_persicinum3_2854|g359.t1,0
Acremonium_persicinum3_2854|g360.t1,0
Acremonium_persicinum3_2854|g361.t1,0
Acremonium_persicinum3_2854|g362.t1,0
Acremonium_persicinum3_2854|g363.t1,0
Acremonium_persicinum3_2854|g364.t1,0
Acremonium_persicinum3_2854|g365.t1,0
Acremonium_persicinum3_2854|g366.t1,0
Acremonium_persicinum3_2854|g367.t1,0
Acremonium_persicinum3_2854|g368.t1,0
Acremonium_persicinum3_2854|g369.t1,0
Acremonium_persicinum3_2854|g370.t1,0
Acremonium_persicinum3_2854|g371.t1,0
Acremonium_persicinum3_2854|g372.t1,0
Acremonium_persicinum3_2854|g373.t1,0
Acremonium_persicinum3_2854|g374.t1,0
Acremonium_persicinum3_2854|g375.t1,0
Acremonium_persicinum3_2854|g376.t1,0
Acremonium_persicinum3_2854|g377.t1,0
Acremonium_persicinum3_2854|g378.t1,0
Acremonium_persicinum3_2854|g379.t1,0
Acremonium_persicinum3_2854|g380.t1,0
Acremonium_persicinum3_2854|g381.t1,0
Acremonium_persicinum3_2854|g382.t1,0
Acremonium_persicinum3_2854|g383.t1,0
Acremonium_persicinum3_2854|g384.t1,0
Acremonium_persicinum3_2854|g386.t1,0
Acremonium_persicinum3_2854|g387.t1,0
Acremonium_persicinum3_2854|g388.t1,0
Acremonium_persicinum3_2854|g390.t1,0
Acremonium_persicinum3_2854|g391.t1,0
Acremonium_persicinum3_2854|g392.t1,0
Acremonium_persicinum3_2854|g393.t1,0
Acremonium_persicinum3_2854|g394.t1,0
Acremonium_persicinum3_2854|g396.t1,0
Acremonium_persicinum3_2854|g397.t1,0
Acremonium_persicinum3_2854|g398.t1,0
Acremonium_persicinum3_2854|g399.t1,0
Acremonium_persicinum3_2854|g400.t1,0
Acremonium_persicinum3_2854|g401.t1,0
Acremonium_persicinum3_2854|g402.t1,0
Acremonium_persicinum3_2854|g404.t1,0
Acremonium_persicinum3_2854|g405.t1,0
Acremonium_persicinum3_2854|g406.t1,0
Acremonium_persicinum3_2854|g407.t1,0
Acremonium_persicinum3_2854|g408.t1,0
Acremonium_persicinum3_2854|g409.t1,0
Acremonium_persicinum3_2854|g410.t1,0
Acremonium_persicinum3_2854|g411.t1,0
Acremonium_persicinum3_2854|g412.t1,0
Acremonium_persicinum3_2854|g413.t1,0
Acremonium_persicinum3_2854|g414.t1,0
Acremonium_persicinum3_2854|g415.t1,0
Acremonium_persicinum3_2854|g416.t1,0
Acremonium_persicinum3_2854|g417.t1,0
Acremonium_persicinum3_2854|g418.t1,0
Acremonium_persicinum3_2854|g419.t1,0
Acremonium_persicinum3_2854|g420.t1,0
Acremonium_persicinum3_2854|g421.t1,0
Acremonium_persicinum3_2854|g422.t1,0
Acremonium_persicinum3_2854|g423.t1,0
Acremonium_persicinum3_2854|g424.t1,0
Acremonium_persicinum3_2854|g425.t1,0
Acremonium_persicinum3_2854|g426.t1,0
Acremonium_persicinum3_2854|g427.t1,0
Acremonium_persicinum3_2854|g428.t1,0
Acremonium_persicinum3_2854|g429.t1,0
Acremonium_persicinum3_2854|g430.t1,0
Acremonium_persicinum3_2854|g431.t1,0
Acremonium_persicinum3_2854|g432.t1,0
Acremonium_persicinum3_2854|g433.t1,0
Acremonium_persicinum3_2854|g434.t1,0
Acremonium_persicinum3_2854|g435.t1,0
Acremonium_persicinum3_2854|g436.t1,0
Acremonium_persicinum3_2854|g437.t1,0
Acremonium_persicinum3_2854|g439.t1,0
Acremonium_persicinum3_2854|g440.t1,0
Acremonium_persicinum3_2854|g441.t1,0
Acremonium_persicinum3_2854|g442.t1,0
Acremonium_persicinum3_2854|g443.t1,0
Acremonium_persicinum3_2854|g444.t1,0
Acremonium_persicinum3_2854|g445.t1,0
Acremonium_persicinum3_2854|g446.t1,0
Acremonium_persicinum3_2854|g447.t1,0
Acremonium_persicinum3_2854|g448.t1,0
Acremonium_persicinum3_2854|g449.t1,0
Acremonium_persicinum3_2854|g450.t1,0
Acremonium_persicinum3_2854|g451.t1,0
Acremonium_persicinum3_2854|g453.t1,0
Acremonium_persicinum3_2854|g454.t1,0
Acremonium_persicinum3_2854|g455.t1,0
Acremonium_persicinum3_2854|g456.t1,0
Acremonium_persicinum3_2854|g458.t1,0
Acremonium_persicinum3_2854|g460.t1,0
Acremonium_persicinum3_2854|g462.t1,0
Acremonium_persicinum3_2854|g463.t1,0
Acremonium_persicinum3_2854|g464.t1,0
Acremonium_persicinum3_2854|g465.t1,0
Acremonium_persicinum3_2854|g466.t1,0
Acremonium_persicinum3_2854|g467.t1,0
Acremonium_persicinum3_2854|g468.t1,0
Acremonium_persicinum3_2854|g470.t1,0
Acremonium_persicinum3_2854|g471.t1,0
Acremonium_persicinum3_2854|g472.t1,0
Acremonium_persicinum3_2854|g473.t1,0
Acremonium_persicinum3_2854|g474.t1,0
Acremonium_persicinum3_2854|g475.t1,0
Acremonium_persicinum3_2854|g476.t1,0
Acremonium_persicinum3_2854|g477.t1,0
Acremonium_persicinum3_2854|g478.t1,0
Acremonium_persicinum3_2854|g479.t1,0
Acremonium_persicinum3_2854|g480.t1,0
Acremonium_persicinum3_2854|g481.t1,0
Acremonium_persicinum3_2854|g482.t1,0
Acremonium_persicinum3_2854|g483.t1,0
Acremonium_persicinum3_2854|g484.t1,0
Acremonium_persicinum3_2854|g485.t1,0
Acremonium_persicinum3_2854|g486.t1,0
Acremonium_persicinum3_2854|g487.t1,0
Acremonium_persicinum3_2854|g489.t1,0
Acremonium_persicinum3_2854|g490.t1,0
Acremonium_persicinum3_2854|g491.t1,0
Acremonium_persicinum3_2854|g492.t1,0
Acremonium_persicinum3_2854|g493.t1,0
Acremonium_persicinum3_2854|g494.t1,0
Acremonium_persicinum3_2854|g495.t1,0
Acremonium_persicinum3_2854|g496.t1,0
Acremonium_persicinum3_2854|g497.t1,0
Acremonium_persicinum3_2854|g499.t1,0
Acremonium_persicinum3_2854|g500.t1,0
Acremonium_persicinum3_2854|g502.t1,0
Acremonium_persicinum3_2854|g503.t1,0
Acremonium_persicinum3_2854|g504.t1,0
Acremonium_persicinum3_2854|g506.t1,0
Acremonium_persicinum3_2854|g507.t1,0
Acremonium_persicinum3_2854|g508.t1,0
Acremonium_persicinum3_2854|g509.t1,0
Acremonium_persicinum3_2854|g510.t1,0
Acremonium_persicinum3_2854|g511.t1,0
Acremonium_persicinum3_2854|g512.t1,0
Acremonium_persicinum3_2854|g513.t1,0
Acremonium_persicinum3_2854|g514.t1,0
Acremonium_persicinum3_2854|g515.t1,0
Acremonium_persicinum3_2854|g516.t1,0
Acremonium_persicinum3_2854|g517.t1,0
Acremonium_persicinum3_2854|g519.t1,0
Acremonium_persicinum3_2854|g520.t1,0
Acremonium_persicinum3_2854|g521.t1,0
Acremonium_persicinum3_2854|g522.t1,0
Acremonium_persicinum3_2854|g523.t1,0
Acremonium_persicinum3_2854|g524.t1,0
Acremonium_persicinum3_2854|g525.t1,0
Acremonium_persicinum3_2854|g526.t1,0
Acremonium_persicinum3_2854|g528.t1,0
Acremonium_persicinum3_2854|g529.t1,0
Acremonium_persicinum3_2854|g530.t1,0
Acremonium_persicinum3_2854|g531.t1,0
Acremonium_persicinum3_2854|g532.t1,0
Acremonium_persicinum3_2854|g533.t1,0
Acremonium_persicinum3_2854|g534.t1,0
Acremonium_persicinum3_2854|g535.t1,0
Acremonium_persicinum3_2854|g536.t1,0
Acremonium_persicinum3_2854|g537.t1,0
Acremonium_persicinum3_2854|g538.t1,0
Acremonium_persicinum3_2854|g540.t1,0
Acremonium_persicinum3_2854|g542.t1,0
Acremonium_persicinum3_2854|g543.t1,0
Acremonium_persicinum3_2854|g544.t1,0
Acremonium_persicinum3_2854|g545.t1,0
Acremonium_persicinum3_2854|g546.t1,0
Acremonium_persicinum3_2854|g547.t1,0
Acremonium_persicinum3_2854|g548.t1,0
Acremonium_persicinum3_2854|g549.t1,0
Acremonium_persicinum3_2854|g550.t1,0
Acremonium_persicinum3_2854|g551.t1,0
Acremonium_persicinum3_2854|g553.t1,0
Acremonium_persicinum3_2854|g554.t1,0
Acremonium_persicinum3_2854|g555.t1,0
Acremonium_persicinum3_2854|g556.t1,0
Acremonium_persicinum3_2854|g557.t1,0
Acremonium_persicinum3_2854|g558.t1,0
Acremonium_persicinum3_2854|g560.t1,0
Acremonium_persicinum3_2854|g561.t1,0
Acremonium_persicinum3_2854|g562.t1,0
Acremonium_persicinum3_2854|g563.t1,0
Acremonium_persicinum3_2854|g564.t1,0
Acremonium_persicinum3_2854|g565.t1,0
Acremonium_persicinum3_2854|g566.t1,0
Acremonium_persicinum3_2854|g567.t1,0
Acremonium_persicinum3_2854|g568.t1,0
Acremonium_persicinum3_2854|g569.t1,0
Acremonium_persicinum3_2854|g570.t1,0
Acremonium_persicinum3_2854|g571.t1,0
Acremonium_persicinum3_2854|g572.t1,0
Acremonium_persicinum3_2854|g573.t1,0
Acremonium_persicinum3_2854|g575.t1,0
Acremonium_persicinum3_2854|g576.t1,0
Acremonium_persicinum3_2854|g577.t1,0
Acremonium_persicinum3_2854|g578.t1,0
Acremonium_persicinum3_2854|g579.t1,0
Acremonium_persicinum3_2854|g580.t1,0
Acremonium_persicinum3_2854|g581.t1,0
Acremonium_persicinum3_2854|g582.t1,0
Acremonium_persicinum3_2854|g583.t1,0
Acremonium_persicinum3_2854|g584.t1,0
Acremonium_persicinum3_2854|g585.t1,0
Acremonium_persicinum3_2854|g587.t1,0
Acremonium_persicinum3_2854|g588.t1,0
Acremonium_persicinum3_2854|g589.t1,0
Acremonium_persicinum3_2854|g590.t1,0
Acremonium_persicinum3_2854|g591.t1,0
Acremonium_persicinum3_2854|g592.t1,0
Acremonium_persicinum3_2854|g593.t1,0
Acremonium_persicinum3_2854|g594.t1,0
Acremonium_persicinum3_2854|g595.t1,0
Acremonium_persicinum3_2854|g596.t1,0
Acremonium_persicinum3_2854|g597.t1,0
Acremonium_persicinum3_2854|g598.t1,0
Acremonium_persicinum3_2854|g599.t1,0
Acremonium_persicinum3_2854|g600.t1,0
Acremonium_persicinum3_2854|g601.t1,0
Acremonium_persicinum3_2854|g602.t1,0
Acremonium_persicinum3_2854|g603.t1,0
Acremonium_persicinum3_2854|g604.t1,0
